Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Python Developer - Deep Learning and Trading Backtesting,"Capitalizer · Pakistan  
2 weeks ago

 · 28 applicants","Remote

 
Part-time",https://www.linkedin.com/jobs/view/3754574395,See how you compare to 28 applicants. Reactivate Premium,3754574395,https://www.linkedin.com/jobs/view/3754574395,"About the job
            
 
About Us:Capitalizer.io is a leading financial technology company that specializes in algorithmic trading and investment strategies. Our mission is to provide cutting-edge solutions that empower traders and investors to make data-driven decisions. We are looking for a talented Python Developer with a strong background in Deep Learning and Trading Backtesting to join our team and contribute to our innovative projects.Job Description:As a Python Developer at Capitalizer.io, you will be a key member of our technology team, responsible for developing and maintaining trading and investment-related software solutions. You will work in a dynamic and fast-paced environment, collaborating with cross-functional teams to build state-of-the-art trading models, perform backtesting, and develop data-driven trading strategies.Key Responsibilities: Design, develop, and maintain Python-based applications and libraries for trading, investment, and portfolio optimization.Collaborate with quantitative analysts and traders to implement data-driven trading strategies.Leverage your expertise in Deep Learning to create and fine-tune machine learning models for trading purposes.Conduct backtesting and simulation of trading strategies, ensuring accuracy and reliability of results.Optimize algorithms and code for high performance, efficiency, and scalability.Implement and maintain data pipelines for real-time and historical market data.Work with databases to store and retrieve financial data.Collaborate with cross-functional teams to gather and analyze requirements.Stay up-to-date with the latest developments in the fields of Deep Learning, Trading, and Financial Technology.
Requirements: Proven experience as a Python Developer with a strong background in Deep Learning and Trading Backtesting.Strong programming skills in Python and familiarity with relevant libraries and frameworks such as TensorFlow, PyTorch, Pandas, NumPy, etc.Experience in designing and implementing machine learning models and algorithms for trading applications.Knowledge of financial markets, trading strategies, and risk management.Proficiency in working with databases, data analysis, and data manipulation.Excellent problem-solving and analytical skills.Strong communication skills and the ability to work in a collaborative team environment.Ability to work in a fast-paced, deadline-driven environment.Knowledge of cloud computing and distributed computing is a plus.
Why Join Us: Opportunity to work on cutting-edge projects in the financial technology industry.Collaborative and innovative work environment.Competitive compensation and benefits package.Career growth and development opportunities.Be part of a team that is passionate about technology and finance.
If you are a Python Developer with a passion for Deep Learning and Trading Backtesting and are excited about contributing to the success of Capitalizer.io, we would love to hear from you. Join us in our mission to revolutionize the way traders and investors make financial decisions.To apply for this position, please submit your resume and cover letter on this Job post.Capitalizer.io is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.",,Capitalizer ,Pakistan," Pakistan  
2 weeks ago

 ",Remote,28,2 weeks ago,2,Part-time,Not specified,Not specified,Not specified
Senior Backend Developer (Python),"Arbisoft · Lahore, Punjab, Pakistan Reposted  
1 week ago

 · 148 applicants","Hybrid

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3751481043,"501-1,000 employees · Software Development",3751481043,https://www.linkedin.com/jobs/view/3751481043,"About the job
            
 
As a Python/Django developer you will get an opportunity to work on web applications used by millions of users every day. You will be working with a highly skilled team of other developers who love to design, write, test and maintain high quality code.You will be working with a highly skilled team of other developers who love to design, write, test, and maintain high-quality code.Responsibilities Build new products and features through rapid build/measure/learn iterations.Work collaboratively with Designers, Peer Developers, Architects, and Product Managers on high-impact projects.Understand user experience and strive to maintain a good experience when developing interfacesTurn user/customer needs into elegant, user-centric designs.Support the open-source community
Requirements Experience using mobile-first RWD techniques and patternsUnderstanding of app/browser performance and techniquesExperience developing against RESTful APIsYou should have at least 7 years of hands-on industrial experience in python language to apply for this job.","Software Development
            
              501-1,000 employees
            

              1,000 on LinkedIn",Arbisoft ,Lahore," Lahore, Punjab, Pakistan Reposted  
1 week ago

 ",Hybrid,148,1 week ago,3,Full-time,Mid-Senior level,"501-1,000 employees ", Software Development
Job Opportunity: Hiring Senior Python Backend Developer,"Mern IT Solutions · Islamabad, Islāmābād, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3752413807,11-50 employees,3752413807,https://www.linkedin.com/jobs/view/3752413807,"About the job
            
 
Experience: 3+ years Location: Gulberg Greens Block B, IslamabadAre you a skilled Python Backend Developer with a passion for building robust and efficient web applications? If you have 3 or more years of experience and hands-on expertise in Django, we want you to join our dynamic team!Key Requirements: Django Expertise: You should have a strong command of Django, one of the most powerful web frameworks in the Python ecosystem. Your ability to build scalable and maintainable web applications with Django is essential.Frappy Framework: Please add expertise in the Frappy Python framework to your skill set.
 Responsibilities: Collaborate with our development team to design and implement robust Python backend solutions.Create and maintain Django and Frappy-based web applications, ensuring high performance and security.Participate in code reviews and debugging to maintain code quality and reliability.
Qualifications: Bachelor's degree in Computer Science, Software Engineering, or a related field (or equivalent work experience).3+ years of professional Python backend development experience.Proven hands-on experience with Django and Frappy framework.Strong problem-solving skills and ability to work well in a team.
Why Join Us? Challenging Projects: You will work on exciting projects that push the boundaries of what Python can achieve.Innovation: Be part of a team that encourages innovation and values creativity.Growth Opportunities: We offer opportunities for career growth and skill development.Collaborative Environment: Join a collaborative, diverse, and dynamic team of professionals.
If you meet these requirements and are ready to take on a challenging role in Python backend development, we would love to hear from you! Apply now and be a part of our talented team.How to Apply:Please submit your resume at: hr@mernitsolutions.com. We look forward to hearing from you!Additional Benefits: Market competitive salaryAppreciation BonusesBi-annually performance appraisalsLunchPaid LeavesProject achievement bonusOffice trips
MERN IT Solutions Visit us: Mernitsolutions.com/careers#Hiring #WebDevelopmentAgency #WebsiteServicesPakistan #Website #Development #WebsiteDesign #WebsiteDesigner #MernITSolutions #ITSolutions #Pakistan","Software Development
            
              11-50 employees
            

              17 on LinkedIn",Mern IT Solutions ,Islamabad," Islamabad, Islāmābād, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
Senior Python Developer,"Enxsys · Lahore, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3752419552,11-50 employees,3752419552,https://www.linkedin.com/jobs/view/3752419552,"About the job
            

 
About the jobEnxsys is a rapidly growing software company that provides innovative software solutions to businesses across multiple industries. From strategy to design to implementation, we take care of all possible product development stages.Job Description:We are seeking an experienced full-stack python developer who is proficient in frameworks like django and flask. The ideal candidate will have a strong understanding of software architectures, such as MVC, MVVM, Clean architecture. He will work with Designers, Developers, Architects, and Product Managers on high-impact projects. The ides candidate must exhibit great work ethics, a growth mindset, ability to learn, and ability to tackle new challenges across the company.Responsibilities:- Collaborate with the product management and design teams to understand project requirements and translate them into technical specifications.- Play a crucial role in implementing robust and efficient apis.- Create Restful APIs and optimize ORM queries- Develop new and maintain existing features in current applications built with Django & Flask- Write clean, maintainable, and efficient code that adheres to industry standards.- Conduct thorough testing and debugging of applications to identify and resolve issues.- Developing and Deploying websites and applicationsQualifications:- Bachelor's degree in Computer Science, Engineering, or a related field (or equivalent work experience).- Solid understanding of architecture patterns, such as MVC, MVVM, or Flux.- Excellent communication and teamwork skills to collaborate effectively with cross-functional teams.- Ability to work in a fast-paced and deadline-driven environment.- Strong understanding of Agile Methodology and practices (Scrum / Kanban)- Excellent communication and understanding skillsWhat we offer:- Market-leading Salary- Flexible working hours- Employee Performance-based bonuses- Yearly excursion trips.- Conveyance Allowance- Sick Leaves / Casual Leaves","Software Development
            
              11-50 employees
            

              21 on LinkedIn",Enxsys ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
"Seeking Full Stack Developer - Python, React, AWS, DevOps","Adsvol · Karāchi, Sindh, Pakistan  
2 weeks ago

 · 20 applicants","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3756780352,1-10 employees,3756780352,https://www.linkedin.com/jobs/view/3756780352,"About the job
            

 
We are looking for a talented full stack developer to join our growing engineering team. In this role, you will build and maintain the backend infrastructure and front-end interfaces for our cloud-based SaaS platform.Responsibilities: Design, build and maintain efficient, reusable and reliable Python/Django code for our backend services and APIsDevelop modern user interfaces using React along with HTML/CSS/JavaScriptIntegrate data storage solutions including SQL, MongoDB, BigQuery and FirebaseImplement Docker containers, AWS cloud services, and CI/CD pipelinesAutomate tasks through web scraping, Selenium testing and GitHub ActionsCollaborate with cross-functional teams to identify and execute on improvements
Requirements: 3+ years experience with Python and Django/Flask web frameworksProficiency with React, Redux, AJAX, and other front-end technologiesExperience with Docker, AWS, CI/CD, and DevOps processesFamiliarity with web scraping tools like BeautifulSoup, Scrapy, etc.Excellent verbal and written communication skills.
Nice to have: Experience with FastAPI, GatsbyJS, ExpressJS, and other JS frameworksKnowledge of version control systems like Git, BitBucket, and GitLabUnderstanding of MongoDB, BigQuery, Firebase or other NoSQL databases
If this looks like the perfect fit for your full stack expertise, apply today! We look forward to reviewing your background.Pay Scale: 70,000-100,000","Marketing Services
            
              2-10 employees
            

              5 on LinkedIn",Adsvol ,Karāchi," Karāchi, Sindh, Pakistan  
2 weeks ago

 ",Hybrid,20,2 weeks ago,2,Full-time,Not specified,1-10 employees,Not specified
Python Developer,"Enterprise64 · Karāchi, Sindh, Pakistan  
2 weeks ago

 · 37 applicants","On-site

 
Contract",https://www.linkedin.com/jobs/view/3755207333,51-200 employees,3755207333,https://www.linkedin.com/jobs/view/3755207333,"About the job
            
 
Overview:Enterprise64 is a U.S.-based technology company that creates digital solutions for startups to Fortune 500 companies in the United States, Europe, and the United Arab Emirates. We are growing rapidly across all our global offices and have career opportunities for senior profiles who are looking to work in a fast-growing company, work in a fun environment, looking to be challenged, grow, and fast-track their career. Job Description:We are seeking a talented and experienced Mid-Senior Software Developer with a strong background in Python development (2 years or more), proficiency in working with asynchronous functions, and a demonstrated understanding of OpenAI API integration. The ideal candidate will also possess knowledge and experience in Docker, database query and development, and be well-versed in using Jira for project management.Duties & Responsibilities: Python Development: Design, develop, and maintain Python applications, ensuring they meet the highest standards of quality and performance. Collaborate with the development team to create efficient and scalable software solutions. Proficient in LLM libraries in PythonAsynchronous Functions: Develop and implement asynchronous processes and functions to enhance system performance and responsiveness.OpenAI API Integration: Leverage expertise in integrating OpenAI API into the software ecosystem to enhance application capabilities. Maintain and improve OpenAI-related features and functionalities.Docker: Utilize Docker containers to ensure consistent and reliable deployment and scaling of Python applications. Work on containerization strategies for various software components.Database Query and Development: Create, optimize, and maintain database queries to support Python application functionality.Jira Experience: Use Jira for project management, tracking issues, and facilitating team collaboration. Ensure efficient and organized project workflows by leveraging Jira's capabilities.","IT Services and IT Consulting
            
              51-200 employees
            

              78 on LinkedIn",Enterprise64 ,Karāchi," Karāchi, Sindh, Pakistan  
2 weeks ago

 ",On-site,37,2 weeks ago,2,Contract,Not specified,51-200 employees,Not specified
"Data Science & Web Scraping for AI (Python, LangChain, SQL, Automation)","SalesGod · Pakistan  
2 weeks ago","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3759132223,1-10 employees,3759132223,https://www.linkedin.com/jobs/view/3759132223,"About the job
            
 
🌟 Data, Artificial Intelligence PRO: A Blend of Analytics, Marketing & AI 🌟Are you a talented Python engineer, with a passion for AI projects, web scraping, and data science?We're looking for a full time ""Data Guru""Someone (you), who can help us scrape the web for large datasets, transform it into clean datasets, and build out databases & vector stores to be used in LangChain & AI projects.What will your day-to-day look like? Web Scraping: Scraping social platforms, and hiring platforms for marketing data.ETL / Data Cleaning: Transforming cross-platform data into 1 clean, unified & organized view.Automation: Launching fully automated scraping agents, and email campaigns from scraped lists.Data Visualization & Reporting: Reporting in performance, & measuring conversion rates.Build AI Bots/Agents: Creating AI Agents trained on our datasets using LangChain.Marketing Insights: Tracking performance of our efforts with Data.Low Code/No Code: Integrating & automating the company tools with Zapier.
Essential Skills & Experience: Python (web scraping, data cleaning)SQL (data visualization, query building)Artificial Intelligence (OpenAI, Anthropic)LangChain / Flowise (prompt chaining, embeddings, vector stores)Vector Databases (Pinecone, Cohere, PGVector)Data Science / Data Visualization ETL Pipeline / Data cleaningLow-code Automation (Zapier, Make.com, 
Important Soft Skills: Excellent communication (daily updates & reporting with the team)Attention to detail (meticulous cleaning, organizing, and best-practices for data)Passion for data & AI (you love what you do, and have a passion for tech as we do!)
Who We Are: SalesGod = We're a sales analytics and tracking platform. Our software provides plug-and-play reporting for founders on their sales team's performance & commission tracking. We're looking for a full time Data specialist, and AI pro to help with various projects. You'll help with various projects such as building our new AI driven features for our application with LangChain and OpenAi, to working with the marketing team to scrape and clean data across platform's to launch new marketing campaigns. If you're up for the challenge we're excited to have you!
Ready for the adventure? Don't miss out. Apply below now!APPLY HERE, NOW: https://forms.reform.app/dw3Hrz/data-specialist-apply/id12ej Important Note: Please take the time to answer the questions in the application from above to the best of your ability. If you take the time to answer them well, we WILL contact you for an interview (so please don't half-a** your efforts). You will obviously be judged on the qualities of your answers here (:
We look forward to seeing your rockstar application!Best,Julian","Software Development
            
              2-10 employees
            

              3 on LinkedIn",SalesGod ,Pakistan," Pakistan  
2 weeks ago",Remote,,2 weeks ago,2,Full-time,Not specified,1-10 employees,Not specified
Python - Data Ingestion,"Arbisoft · Lahore, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time

 
Associate",https://www.linkedin.com/jobs/view/3758271445,"501-1,000 employees · Software Development",3758271445,https://www.linkedin.com/jobs/view/3758271445,"About the job
            
 
Job SummaryAs a Python engineer, you will be responsible for developing and maintaining the data extractors for multiple projects. You will need to extract data from different online and offline sources and then transform data to desired schemas. Ensuring that the data being extracted is both accurate and reliable is a key responsibility. The ideal candidate should possess strong technical abilities to solve complex data extraction problems.Experience Fresh to 1 year of experience.
Qualifications Bachelor's degree in Computer Science (minimum).
Responsibilities Data Extraction, Transformation, and Management.Design and develop data extractors for different projects.Monitor and maintain data extractors/crawlers.Data accuracy and reliability via automated sanity pipelinesManage project deliveries.Client communications.
Requirements Good problem-solving skills.Strong proficiency in languages like Python.Good understanding of web languages like HTML and CSS.Good grip on Regular expressions, Xpaths, and CSS selectors.Basic knowledge of Web data extraction tools and techniques.Basic knowledge of Linux commands.Experienced working with different data formats (CSV, JSON, etc).Good communication skills.
Good to Have Experience in Python scripting.Experience with VMs and Containers.Proficiency in data pipeline and workflow management tools.Basic understanding of the ETL process.","Software Development
            
              501-1,000 employees
            

              998 on LinkedIn",Arbisoft ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,3,Full-time,Associate,"501-1,000 employees ", Software Development
Python Developer,"Supercoder · Pakistan  
2 weeks ago","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3762991720,11-50 employees · IT Services and IT Consulting,3762991720,https://www.linkedin.com/jobs/view/3762991720,About the job,,Supercoder ,Pakistan," Pakistan  
2 weeks ago",Remote,,2 weeks ago,3,Full-time,Mid-Senior level,11-50 employees , IT Services and IT Consulting
"(Remote) Data Engineer, Python, AWS Redshift","HackerTrail · Gurugram, Haryana, India Reposted  
1 week ago","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3758175779,11-50 employees · Software Development,3758175779,https://www.linkedin.com/jobs/view/3758175779,"About the job
            
 
This posting is on behalf of a client of HackerTrail - A USA HQ-based Fintech CompanyAn FRA-listed company that is on a mission to transform the transportation and automotive industry is looking for a Data Engineer. The engineer will be responsible for exploring opportunities to use technology solutions to enhance data procedures and tactics. The U.S.-based company that is creating automotive technology and offers products and services to promote the transition to sustainable mobility. The company has managed to secure more than $13.2bn in funding so far.  Job Responsibilities:  Follow industry standards when it comes to developing, testing, and creating reusable componentsWork together to comprehend data needs and convert them into technical specifications and data engineering solutions with a cross-functional team and business stakeholdersCreate teams or write programs to construct predictive or prescriptive models, evaluate modeling outcomes, and efficiently and reusably clean and combine dataIn order to provide accurate and timely data and reporting, implement standardized, automated operational and quality control systems
Job Requirements:  Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 5+ years of relevant experience as a data engineerProlific experience working with Python and Amazon RedshiftDemonstrable experience with Data Engineering and DatabricksGreat collaboration and time management skillsFluent in spoken and written English communication 
 Location: India and PakistanRequired: Python, Data Engineering, Databricks, Amazon RedshiftEngagement length: 6-12-MonthsP.S. Even if this job is not for you, perhaps you have a friend who’d be a perfect fit. Send them this link. Thanks!NOTE: When we receive your job application for any of our clients at HackerTrail we create an account for you on HackerTrail.com so we can keep track of your application, and progress your candidature. You can choose to have your HackerTrail account deleted at any time by sending an email to support@hackertrail.com from the email address listed on your resume,","Software Development
            
              11-50 employees
            

              21 on LinkedIn",HackerTrail ,Gurugram," Gurugram, Haryana, India Reposted  
1 week ago",Remote,,1 week ago,3,Full-time,Mid-Senior level,11-50 employees , Software Development
Django Developer,"Zweidevs (Pvt) Ltd · Lahore, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3764043370,51-200 employees,3764043370,https://www.linkedin.com/jobs/view/3764043370,"About the job
            
 
Job Opportunity: Mid Level Senior Django DeveloperAre you an experienced Mid Level Senior Django Developer? Do you enjoy making great web applications using Django? If yes, we'd love to have you join our growing team!As a Senior Django Developer with us, you'll lead the way in creating and maintaining top-notch web applications using Django, a well-known Python web framework.Your Role: Lead the creation and maintenance of cutting-edge web applications utilizing Django.Craft code that is not only clean and efficient but also meticulously documented, ensuring scalability and ease of maintenance.Collaborate harmoniously with cross-functional teams, collectively defining, conceptualizing, and delivering new features.Optimize application performance and scalability, contributing to a seamless user experience.Play an active role in code reviews, upholding code quality to the highest standards.Nourish and guide junior developers within the team, sharing your wisdom and expertise.Stay current with emerging technologies, frameworks, and programming languages that pertain to web development.Extend your technical insights and recommendations to stakeholders, providing them with valuable guidance.
What We Require: Hold a Bachelor's or Master's degree in Computer Science, Engineering, or a related field.Boast a minimum of 1- 3 years' hands-on experience as a Django Developer.Showcase a proven track record of leading web application development projects through Django.Exhibit a robust command of the Python programming language.Bring to the table experience in the design and implementation of RESTful APIs.Possess a firm grasp of AWS services, leveraging them effectively.Display proficiency in SQL and a history of working with databases such as MySQL and PostgreSQL.Manifest a profound understanding of software development principles encompassing object-oriented programming, design patterns, and test-driven development.Employ excellent problem-solving abilities, adeptly debugging code when challenges arise.
We Offer:In return for your expertise and dedication, we provide a competitive compensation package, flexible work hours, a comprehensive benefits bundle, and pathways for your professional advancement and growth. If you're a driven and impassioned Senior Django Developer searching for a fulfilling and stimulating role, seize this opportunity and apply today!Job Type: Full-timeAbility to commute/relocate: Lahore: Reliably commute or planning to relocate before starting work (Required)","Software Development
            
              51-200 employees
            

              51 on LinkedIn",Zweidevs (Pvt) Ltd ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,51-200 employees,Not specified
Python Developer,"Tranzit Corporation Inc. · Karāchi, Sindh, Pakistan  
2 weeks ago","Remote

 
Part-time",https://www.linkedin.com/jobs/view/3762845027,11-50 employees,3762845027,https://www.linkedin.com/jobs/view/3762845027,"About the job
            
 
Python Developer (Freelance project) :knowledge of android and iOS set-up bypass, pushing wifi profile. Cliportmapping, usb port connectionThe developer should provide a search function to easily locate specific devices based on their IMEI or Serial number. This feature will streamline device tracking.(3utools & imazing Is the best Example)contact : 03332288408email : ibtisam@tranzitcorp.com#pythondeveloper #python #karachi #remote #iosdeveloper #androiddevelopment","Freight and Package Transportation
            
              11-50 employees
            

              2 on LinkedIn",Tranzit Corporation Inc. ,Karāchi," Karāchi, Sindh, Pakistan  
2 weeks ago",Remote,,2 weeks ago,2,Part-time,Not specified,11-50 employees,Not specified
Trainee Python Developer,"MAAQ Services · Lahore, Punjab, Pakistan  
5 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3767396223,11-50 employees,3767396223,https://www.linkedin.com/jobs/view/3767396223,"About the job
            
 
As a Trainee Python Developer, you will work with a team of experienced developers to design, develop, and maintain software applications. As an ideal candidate, you should be a recent graduate in computer science or a related field. You will be responsible for writing clean, efficient, and well-documented code, and will have the opportunity to work with cutting-edge technologies. You will also be responsible for troubleshooting and debugging software, as well as participating in code reviews to ensure high-quality, maintainable code. This is an excellent opportunity for you to gain hands-on experience in a professional software development environment. The probation period will be for 3 months afterwards you will be offered a permanent role in the company based on your performance. Qualifications:• Fresh Graduate of Computer Science or related field• Good Understanding of OOP and Data Structures• Problem Solving Skills• Python Basics• SQL Basics• Familiarity with HTML, CSS JavaScriptGood to have:• Python Advanced Skills• Familiarity with Flask/Django framework• SQL Alchemy","IT Services and IT Consulting
            
              11-50 employees
            

              10 on LinkedIn",MAAQ Services ,Lahore," Lahore, Punjab, Pakistan  
5 days ago",On-site,,5 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Principal/Staff Data Engineer - ETL/AWS/Python/Apache,"10Pearls · Islamabad, Islāmābād, Pakistan  
2 weeks ago

 · 42 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3767003267,"1,001-5,000 employees · IT Services and IT Consulting",3767003267,https://www.linkedin.com/jobs/view/3767003267,"About the job
            
 
Company Overview:10Pearls is an end-to-end digital technology services partner helping businesses utilize technology as a competitive advantage. We help our customers digitalize their existing business, build innovative new products, and augment their existing teams with high performance team members. Our broad expertise in product management, user experience/design, cloud architecture, software development, data insights and intelligence, cyber security, emerging tech, and quality assurance ensures that we are delivering solutions that address business needs. 10Pearls is proud to have a diverse clientele including large enterprises, SMBs and high growth startups. We work with clients across industries, including healthcare/life sciences, education, energy, communications/media, financial services, and hi-tech. Our many long-term, successful partnerships are built upon trust, integrity and successful delivery and execution.Requirements:We are looking for a “Staff Data Engineer”. Ideal candidate should have a Bachelor’s degree in Computer Science with 5 – 8 years of programming AWS Glue, ETL pipeline Athena, Apache Spark, Apache Hudi (Apache Iceberg and DeltaLake are similar tech), and Pythonmust.Responsibilities Develop, construct, test and maintain optimal data pipeline architectureAssemble large, complex data sets that meet functional / non-functional business requirements.Identify ways to improve data reliability, efficiency and qualityPrepare data for predictive and prescriptive modelingUse data to discover tasks that can be automatedETL pipeline build, deployment and operations, data quality, monitoring and alerting, CI/CD, governance, access control, etcIdentify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.Monitoring processes performance and advising any necessary changesWork with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.Create data tools for analytics that assist in building and optimizing the product into an innovative industry leaderWork with data and analytics experts to strive for greater functionality in our data systems.Demonstrate proficiency in data management and automation on Spark, Hadoop, and HDFS environmentsKnowledge in DS/ML, analytics, or data warehousing
Required Skills Good communication skillsExperience with Apache Hadoop, Hive, Spark, Airflow, Apache Livy, Scala, JavaExperience in AWS EMR (HDFS, S3, Hbase), AWS Athena, PySpark or related technologiesExperience with streaming technologies such as kafkaExperience of working with programming languages like Scala, Java, SQL, Python, R etc.Experience in managing data in relational databases and developing ETL pipelinesExposure to enterprise level service such as Cloudera, Databricks, AWS, etcExposure to AWS data services and technologies such as EC2, EMR, Kinesis, Lambda, DynamoDB are nice to have 
Powered by JazzHRE8fIUsaZzH","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,764 on LinkedIn",10Pearls ,Islamabad," Islamabad, Islāmābād, Pakistan  
2 weeks ago

 ",On-site,42,2 weeks ago,3,Full-time,Mid-Senior level,"1,001-5,000 employees ", IT Services and IT Consulting
"Senior Fullstack Engineer (React, Django) - Remote","DropYacht · Pakistan  
2 weeks ago

 · 154 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3769164219,11-50 employees · Marketing Services,3769164219,https://www.linkedin.com/jobs/view/3769164219,"About the job
            
 
Join us as a leader in a high visibility position to craft our product and technical strategy as we begin building the industry leading social conversational AI platform.DropYacht is building an enterprise-grade Conversational AI platform to power the one-to-one connections that brands are having on social media. We're helping brands reach out to their consumers at the point of brand and product discovery and turn that into sales.As an early-stage startup, we're looking for early partners with the commitment and conviction to define the future of this company. Our three technical co-founders have experience working both in large enterprises and small startups, and we maintain a culture of experience, respect, and inclusivity.We're looking for someone with at least 5+ years of experience (2017 graduate or earlier). We're looking for someone who can: Creating, supporting, and developing a set of applications in DjangoDesign, develop, implement and support highly complex web applications using the latest technologies and tools including ReactJS, React Hooks, NextJS, JavaScript, ES6, Typescript, HTML and CSSSolve technical problems around web application system design, performance, scalability, and system/product stability. Build CI/CD, unit testing, automated frontend testing. Demonstrate ability to successfully work in a small, innovative, and creative team. Record and track change regularly throughout the development lifecycle using source control. Write functional tests using tools such as Nightwatch.js and Test Armada
If this sounds like it could be you, we'd love to have you on our team!","Marketing Services
            
              11-50 employees
            

              12 on LinkedIn",DropYacht ,Pakistan," Pakistan  
2 weeks ago

 ",Remote,154,2 weeks ago,3,Full-time,Mid-Senior level,11-50 employees , Marketing Services
Python Data Scientist,"Turing · Pakistan  
1 week ago","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3771887505,"1,001-5,000 employees · IT Services and IT Consulting",3771887505,https://www.linkedin.com/jobs/view/3771887505,"About the job
            
 
A U.S.-based company that is tapping into the power of modern technologies to transform the AI industry is looking for a Python Data Scientist. The selected candidate will be tasked with conducting code reviews with peers and offering helpful criticism. By guaranteeing that the revolutionary potential of AI benefits all of humanity, the company is constructing a better future for the coming generations. The company has managed to securely raise more than $2.7bn in funding so far. Job Responsibilities: Write effective, high-quality Python code to solve problemsClearly explain the reasoning behind the code in Jupyter notebooksDebug code and produce thorough documentationUsing free datasets (such as Kaggle, the UN, the US government, etc.), use your data analytic skills to formulate and respond to important business issuesEffectively communicate with researchers to comprehend their needs and share their findings
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 4+ years of relevant experience as a data scientist2+ years of experience working with Python programming languages and Data ScienceDemonstrable experience with Data AnalysisSome familiarity with SQL is nice to haveExcellent critical thinking and problem-solving abilitiesStrong business sense combined with data analytic abilities to identify the key questions to ask from the dataset, provide clear answers, and explain the key findingsOutstanding communication abilities to work with researchers and stakeholders in an efficient mannerFluent in spoken and written English communication","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,902 on LinkedIn",Turing ,Pakistan," Pakistan  
1 week ago",Remote,,1 week ago,3,Full-time,Mid-Senior level,"1,001-5,000 employees ", IT Services and IT Consulting
